a,b,V0,R,C,k,mws_projection_fraction,mws_local_snr_dB,mws_peak_amplitude,mws_rough_frequency_Hz,mws_frequency_Hz,frequency_error_Hz,abs_frequency_error_Hz,original_projection_energy,original_energy_fraction,combined_score
1,0.8,16,1.6,0.6,0.48,0.118479057686488,24.4380274521177,0.00468025468688679,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,16,1.6,0.6,0.7,0.136436929789961,26.0808759107909,0.00536430548072487,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,16,1.6,0.9,0.04,0.0189427033180993,28.7979542535117,0.00102645336973771,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,16,1.6,0.9,0.08,0.0223256818298868,27.7639238908715,0.00201872674375008,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,16,1.6,0.9,0.14,0.0378587474068448,25.0361717791999,0.00285748797408275,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,16,1.6,0.9,0.22,0.0609611223461968,23.2840169887999,0.00392310050098966,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,16,1.6,0.9,0.32,0.0816711234864713,22.9145837132704,0.00451498022550002,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,16,1.6,0.9,0.48,0.0979073244725522,24.2451579488544,0.00537609400371666,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,16,1.6,0.9,0.7,0.125458631962521,25.357343529883,0.00644423291101643,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,0.25,0.12,0.04,0.231956826955366,28.9094198281747,0.000256711501010869,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,0.25,0.12,0.08,0.231797442140703,28.8053551040973,0.00051341655086612,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,0.25,0.12,0.14,0.231512549807333,28.6402824545547,0.0008989211354225,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,0.25,0.12,0.22,0.231046186978361,28.4168668129828,0.00141485081544158,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,0.25,0.12,0.32,0.230322712269179,28.1646151890209,0.00206512806645737,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,0.25,0.12,0.48,0.228850745727781,27.983286546113,0.0031248687038316,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,0.25,0.12,0.7,0.226387418744484,27.7845886243196,0.00463560030441978,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,0.25,0.2,0.04,0.0167290253114889,26.2034313021876,0.00199148491578183,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,0.25,0.2,0.08,0.00320671671713655,18.8411885659045,0.00093087016960012,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,0.25,0.2,0.14,0.00308712940784168,15.654964091973,0.000705957500262767,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,0.25,0.2,0.22,0.0131768278040051,24.0244418821059,0.00159147734554188,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,0.25,0.2,0.32,0.0341458729576459,25.9398942910664,0.00277094558279616,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,0.25,0.2,0.48,0.00247924470864246,25.7656124504323,0.00411500401881671,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,0.25,0.2,0.7,0.00220881685380969,18.5243510594322,0.00643632830415396,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,0.25,0.35,0.04,0.164295580649294,28.8230440779263,0.000964411099035194,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,0.25,0.35,0.08,0.16430019249599,28.8221229677115,0.00192882285352984,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,0.25,0.35,0.14,0.164311248889631,28.8207428901113,0.00337541205202559,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,0.25,0.35,0.22,0.164333669119143,28.8189087409308,0.00530407384553378,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,0.25,0.35,0.32,0.164373876646313,28.8166319040253,0.00771455255188017,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,0.25,0.35,0.48,0.021291951807821,28.86833331229,0.0114026071044787,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,0.25,0.35,0.7,0.0339353396650723,28.0852720413758,0.0160988833786717,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,0.25,0.6,0.04,0.0899356630661834,28.7945769013178,0.00102452579982044,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,0.25,0.6,0.08,0.089934256663853,28.7944990989176,0.00204905946505478,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,0.25,0.6,0.14,0.0899306405666519,28.7944201683115,0.0035858787347503,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,0.25,0.6,0.22,0.0128241082891103,28.7568423917702,0.00561073547742743,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,0.25,0.6,0.32,0.0204355987250632,28.6226274952169,0.00800357514240441,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,0.25,0.6,0.48,0.0325651022859631,26.0229986961943,0.0113606898976016,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,0.25,0.6,0.7,0.0448615072320352,24.5555015563304,0.0140905514472951,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,0.25,0.9,0.04,0.0512032681422545,28.7877180465261,0.00104025601425518,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,0.25,0.9,0.08,0.0512025691244656,28.7877218144884,0.00208051562312649,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,0.25,0.9,0.14,0.0101342037119183,28.3438466088087,0.00362405306331324,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,0.25,0.9,0.22,0.0193189306756743,25.733005820393,0.00553600067876603,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,0.25,0.9,0.32,0.0257595780678744,26.1317169370725,0.00734124948814391,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,0.25,0.9,0.48,0.0483603730325497,23.3691744340848,0.00985745358128772,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,0.25,0.9,0.7,0.0616000135588541,22.937374202014,0.0116186243598095,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,0.5,0.12,0.04,0.237320273856372,28.9582128086763,0.000358074897072075,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,0.5,0.12,0.08,0.237312105676468,28.9555654372985,0.00071610235438255,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,0.5,0.12,0.14,0.237300205253295,28.9519158131797,0.00125299336483606,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,0.5,0.12,0.22,0.237284985726882,28.9476475627305,0.00196842112743102,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,0.5,0.12,0.32,0.237402032644428,28.9782116801758,0.00286294915697972,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,0.5,0.12,0.48,0.0292842978777721,26.3958552983367,0.00413316401476615,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,0.5,0.12,0.7,0.049383198084275,26.4571341323685,0.00595053540924283,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,0.5,0.2,0.04,0.228706360421918,28.9618067180376,0.000256174346576313,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,0.5,0.2,0.08,0.228704817804539,28.9613341099588,0.000512346678567111,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,0.5,0.2,0.14,0.228702454387949,28.9606209547585,0.000896602551176067,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,0.5,0.2,0.22,0.228699211722406,28.9596627136201,0.00140894158579323,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,0.5,0.2,0.32,0.228695013328898,28.9584542229348,0.00204936792451364,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,0.5,0.2,0.48,0.228687966349859,28.9564995469408,0.00307407566213138,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,0.5,0.2,0.7,0.228677628591586,28.9537791077204,0.00448315714786759,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,0.5,0.35,0.04,0.242325096888392,28.9236330182161,0.00058973256102464,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,0.5,0.35,0.08,0.242325565481853,28.9238255852633,0.00117947479733646,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,0.5,0.35,0.14,0.242325854648925,28.924059860184,0.00206412078724743,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,0.5,0.35,0.22,0.24232546739447,28.9242703270699,0.00324374449136988,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,0.5,0.35,0.32,0.242323739322114,28.9243695128505,0.00471850257283224,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,0.5,0.35,0.48,0.242298883617075,28.918475165754,0.00707844872768246,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,0.5,0.35,0.7,0.0233989256944208,27.747962250065,0.0102254115196344,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,0.5,0.6,0.04,0.156063967267522,28.8193307453258,0.000956131598519351,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,0.5,0.6,0.08,0.156062574586202,28.8193250961984,0.00191227040066455,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,0.5,0.6,0.14,0.156058660393921,28.8193231838868,0.00334650225467947,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,0.5,0.6,0.22,0.0157977186309537,29.156645523905,0.00524949499293251,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,0.5,0.6,0.32,0.025996496714681,28.9533686895261,0.00745788287401891,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,0.5,0.6,0.48,0.0385941201828843,27.4548971504859,0.0106619789700374,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,0.5,0.6,0.7,0.0565186038849369,26.5686262421113,0.014079512926024,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,0.5,0.9,0.04,0.0790076401249419,28.7922342649656,0.00102840203759745,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,0.5,0.9,0.08,0.0790067212629396,28.7922339803882,0.00205680698482237,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,0.5,0.9,0.14,0.0128052895658513,29.0475294309672,0.00357897205959301,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,0.5,0.9,0.22,0.0216049247134041,27.9431221676472,0.00557746902020064,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,0.5,0.9,0.32,0.0309980331104773,26.3333289199037,0.00739269702564472,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,0.5,0.9,0.48,0.0475401235640845,23.2452095562211,0.00954076780363692,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,0.5,0.9,0.7,0.0683555144122436,22.0621795129814,0.0113148883101428,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,0.8,0.12,0.04,0.0945459297424371,23.9309007756115,0.000581832661514757,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,0.8,0.12,0.08,0.122188755601382,24.8164931529306,0.000735920830180208,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,0.8,0.12,0.14,0.132593377032781,27.7720439350456,0.00087000062604764,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,0.8,0.12,0.22,0.138317894552509,27.6336152992461,0.00100345989396961,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,0.8,0.12,0.32,0.147684773592137,27.7297123336804,0.0016204971973915,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,0.8,0.12,0.48,0.156894351982668,25.3499468570242,0.00434412106263116,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,0.8,0.12,0.7,0.177821386856768,26.1338026246096,0.0101263304452024,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,0.8,0.2,0.04,0.226866951351981,28.8827497006389,0.000749850484679,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,0.8,0.2,0.08,0.226875634791487,28.8839936543999,0.0014997032241515,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,0.8,0.2,0.14,0.0384628724308475,27.9757127590213,0.00256907720273093,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,0.8,0.2,0.22,0.063657256939445,27.7941713625333,0.00377882742186659,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,0.8,0.2,0.32,0.0865967334450654,24.9810693073611,0.00474189733921154,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,0.8,0.2,0.48,0.119325848776847,25.1664768074414,0.00598764789841896,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,0.8,0.2,0.7,0.134904754064969,26.4778772823405,0.00684843018816872,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,0.8,0.35,0.04,0.238546097247459,28.9076867825215,0.000653231320294733,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,0.8,0.35,0.08,0.238545272865518,28.9075086586637,0.0013064594225853,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,0.8,0.35,0.14,0.238544015713254,28.9072394891731,0.00228629613631381,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,0.8,0.35,0.22,0.238542300986527,28.9068769505464,0.00359273637084107,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,0.8,0.35,0.32,0.0213703506763699,27.6816754330526,0.00517127806131206,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,0.8,0.35,0.48,0.040714351176239,27.694326378678,0.00763065586438774,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,0.8,0.35,0.7,0.0650643917276262,26.3182684347158,0.0107826386101174,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,0.8,0.6,0.04,0.180892886231007,28.834796486096,0.000909985382855758,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,0.8,0.6,0.08,0.180892038488785,28.8347966394875,0.00181997486994162,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,0.8,0.6,0.14,0.180889675207721,28.8347895803358,0.00318497497306117,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,0.8,0.6,0.22,0.0186689695204605,28.0273033979715,0.00496621273914921,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,0.8,0.6,0.32,0.0320983309589646,28.9393200287812,0.00706993674544981,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,0.8,0.6,0.48,0.0492405464826564,26.232446471423,0.00975830631425891,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,0.8,0.6,0.7,0.0724660647972317,25.7478715523158,0.0129419799308367,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,0.8,0.9,0.04,0.100969253891097,28.7975236047303,0.0010143150554987,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,0.8,0.9,0.08,0.100968437634886,28.7975272742209,0.00202863234353819,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,0.8,0.9,0.14,0.0151403407657059,28.7910216292327,0.00350387424678077,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,0.8,0.9,0.22,0.0255099862640095,27.5913215013901,0.00538625417995264,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,0.8,0.9,0.32,0.0374110621678985,25.0345116300665,0.00717755270762047,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,0.8,0.9,0.48,0.0515271110012251,23.070819427666,0.0089621513605006,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,0.8,0.9,0.7,0.0761125926850778,23.5342649703798,0.0107666538337969,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,1.2,0.12,0.04,0.116028615475976,27.3440518186245,0.000894500062963357,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,1.2,0.12,0.08,0.0701632612710682,28.6122519539398,0.00202633231564802,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,1.2,0.12,0.14,0.0505822364932309,28.9640830815037,0.00362415461509597,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,1.2,0.12,0.22,0.042492233024171,28.9967259987786,0.00572428752838455,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,1.2,0.12,0.32,0.0385478671829863,28.9778673990817,0.00834299233829092,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,1.2,0.12,0.48,0.036020426352022,28.9563694756669,0.0125230990214413,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,1.2,0.12,0.7,0.0348975260141407,28.889145315129,0.0182655195349856,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,1.2,0.2,0.04,0.0752099767562919,24.5703008760876,0.000597481139152657,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,1.2,0.2,0.08,0.123703142027399,25.4772154010796,0.000844029921537765,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,1.2,0.2,0.14,0.133297240735863,27.2235137017735,0.000986439925213437,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,1.2,0.2,0.22,0.136315431114426,27.6386405701706,0.00109490279596531,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,1.2,0.2,0.32,0.148170034645754,28.3153152045804,0.00144581278366036,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,1.2,0.2,0.48,0.147653213137062,25.0468485219007,0.00352688438792103,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,1.2,0.2,0.7,0.164701652189718,25.6574687618759,0.00898066473361742,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,1.2,0.35,0.04,0.173776936685946,28.8298797497016,0.000923600820469221,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,1.2,0.35,0.08,0.0247212862666603,28.7673073388315,0.00181327505381444,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,1.2,0.35,0.14,0.0448074199193484,27.1805236785332,0.00291688149160571,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,1.2,0.35,0.22,0.0728978206703943,25.9376269553444,0.00406623590509843,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,1.2,0.35,0.32,0.0920328480119797,24.8135358464183,0.00471630009994497,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,1.2,0.35,0.48,0.107947245664516,24.6766471870728,0.00555017752975536,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,1.2,0.35,0.7,0.130407532924839,24.0233561512457,0.00633145926405977,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,1.2,0.6,0.04,0.167459629095529,28.8258639911445,0.000935538697677412,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,1.2,0.6,0.08,0.167459413719537,28.825860573634,0.00187107952507531,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,1.2,0.6,0.14,0.0200543978974293,27.4442848076728,0.00323887632955023,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,1.2,0.6,0.22,0.0348229192826709,28.5407701203991,0.00489457413944401,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,1.2,0.6,0.32,0.0509393311610924,24.5045677614748,0.00639827862573795,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,1.2,0.6,0.48,0.0743086420874365,25.2075815866262,0.00844369635208015,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,1.2,0.6,0.7,0.0928918949089886,23.299581210441,0.00955885841528375,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,1.2,0.9,0.04,0.111258500584094,28.8005978330052,0.00100594846958169,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,1.2,0.9,0.08,0.111257960184566,28.8006079116118,0.00201189797359818,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,1.2,0.9,0.14,0.0211345852072331,29.30910425621,0.00347232595957939,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,1.2,0.9,0.22,0.0328793222695303,27.1489351531266,0.00515166468994362,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,1.2,0.9,0.32,0.046480935780141,24.8768766403337,0.00651405044135893,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,1.2,0.9,0.48,0.0619990051920739,22.5265436313617,0.00801999880507666,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,1.2,0.9,0.7,0.0909858919555176,24.4024343889692,0.00996241704881029,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,1.6,0.12,0.04,0.0293777896093629,28.8802085142944,0.00104504465400901,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,1.6,0.12,0.08,0.0283116611957398,28.8377933982011,0.00209044508470059,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,1.6,0.12,0.14,0.0278681189330573,28.821234528591,0.0036584556194706,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,1.6,0.12,0.22,0.0276596321707909,28.8122190563254,0.00574914481951068,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,1.6,0.12,0.32,0.0275513508781943,28.803498854972,0.00836249791817382,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,1.6,0.12,0.48,0.0274815739047168,28.795864539604,0.0125437901305858,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,1.6,0.12,0.7,0.0274547813101506,28.7901143157154,0.0182929328055533,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,1.6,0.2,0.04,0.148656029051136,28.6447803328167,0.000184227361522067,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,1.6,0.2,0.08,0.146329985281011,24.5838491892194,0.000891303122633342,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,1.6,0.2,0.14,0.137955716068701,26.4084659496701,0.00279618826634153,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,1.6,0.2,0.22,0.104810712864569,27.695654220457,0.00520271664139487,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,1.6,0.2,0.32,0.0815027435665334,28.6114997890794,0.00801301350007621,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,1.6,0.2,0.48,0.0640354280808091,28.8700083736597,0.0123183470529055,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,1.6,0.2,0.7,0.0545604827980084,28.8608033097111,0.0181214436240094,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,1.6,0.35,0.04,0.0344152237467953,25.490839739362,0.000872302415305427,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,1.6,0.35,0.08,0.0690349520542041,22.9808066876386,0.0013071870611089,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,1.6,0.35,0.14,0.120141763260865,24.8114223562844,0.00188404830334126,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,1.6,0.35,0.22,0.123963971421335,25.0269592399493,0.00199376680283418,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,1.6,0.35,0.32,0.137008881037009,25.6719232718537,0.00231929822300228,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,1.6,0.35,0.48,0.140362174923011,26.7561679589502,0.00254843634407123,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,1.6,0.35,0.7,0.144331283805495,27.6616894922209,0.00307280311090101,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,1.6,0.6,0.04,0.130119917433986,28.8073366265182,0.000987585974853304,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,1.6,0.6,0.08,0.0218332113552153,29.0192560425371,0.00193769610520872,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,1.6,0.6,0.14,0.0375233227742586,26.2119819290313,0.00311621011961342,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,1.6,0.6,0.22,0.0607750973161054,25.6410308096593,0.00431146804610817,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,1.6,0.6,0.32,0.0784795515965842,24.9244929407739,0.00491232545060684,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,1.6,0.6,0.48,0.111168110971535,25.4972695183913,0.00635181126488988,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,1.6,0.6,0.7,0.122361328825854,25.8180280519275,0.00700877517976697,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,1.6,0.9,0.04,0.105890300963475,28.798955142984,0.00101024612753629,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,24,1.6,0.9,0.08,0.014740888284419,29.3682161903497,0.00200894782442975,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
